time,actual,trainPredict,testPredict1540623120,[6470.26],[nan],[nan]
1540625700,[6475.36],[6475.34765625],[nan]
1540625760,[6477.15],[6474.64013672],[nan]
1540625820,[6478.22],[6476.19189453],[nan]
1540625880,[6470.11],[6477.10058594],[nan]
1540625940,[6470.77],[6469.86962891],[nan]
1540626000,[6471.14],[6470.48583984],[nan]
1540626060,[6470.98],[6470.82958984],[nan]
1540626120,[6469.93],[6470.68115234],[nan]
1540626180,[6471.81],[6469.70019531],[nan]
1540626240,[6472.45],[6471.44824219],[nan]
1540626300,[6471.55],[6472.03466797],[nan]
1540626360,[6471.97],[6471.20898438],[nan]
1540626420,[6470.78],[6471.59570312],[nan]
1540626480,[6467.38],[6470.49511719],[nan]
1540626540,[6467.57],[6467.27392578],[nan]
1540626600,[6469.],[6467.45654297],[nan]
1540626660,[6469.34],[6468.82226562],[nan]
1540626720,[6469.07],[6469.14404297],[nan]
1540626780,[6469.81],[6468.88818359],[nan]
1540626840,[6469.44],[6469.58740234],[nan]
1540626900,[6471.41],[6469.23876953],[nan]
1540626960,[6471.12],[6471.07910156],[nan]
1540627020,[6471.06],[6470.81103516],[nan]
1540627080,[6470.47],[6470.75537109],[nan]
1540627140,[6470.16],[6470.20605469],[nan]
1540627200,[6470.03],[6469.91601562],[nan]
1540627260,[6471.37],[6469.79443359],[nan]
1540627320,[6472.17],[6471.04296875],[nan]
1540627380,[6471.75],[6471.77880859],[nan]
1540627440,[6467.94],[6471.39306641],[nan]
1540627500,[6467.83],[6467.81201172],[nan]
1540627560,[6467.02],[6467.70605469],[nan]
1540627620,[6469.03],[6466.92724609],[nan]
1540627680,[6468.74],[6468.85058594],[nan]
1540627740,[6469.41],[6468.57519531],[nan]
1540627800,[6469.18],[6469.21044922],[nan]
1540627860,[6467.14],[6468.99267578],[nan]
1540627920,[6469.2],[6467.04248047],[nan]
1540627980,[6467.44],[6469.01171875],[nan]
1540628040,[6467.44],[6467.33154297],[nan]
1540628100,[6467.52],[6467.33154297],[nan]
1540628160,[6469.07],[6467.40820312],[nan]
1540628220,[6469.01],[6468.88818359],[nan]
1540628280,[6468.46],[6468.83154297],[nan]
1540628340,[6467.33],[6468.30859375],[nan]
1540628400,[6467.34],[6467.22558594],[nan]
1540628460,[6467.57],[6467.23535156],[nan]
1540628520,[6468.13],[6467.45654297],[nan]
1540628580,[6467.32],[6467.99365234],[nan]
1540628640,[6468.22],[6467.21630859],[nan]
1540628700,[6467.49],[6468.07910156],[nan]
1540628760,[6467.34],[6467.37988281],[nan]
1540628820,[6467.68],[6467.23535156],[nan]
1540628880,[6469.78],[6467.5625],[nan]
1540628940,[6469.16],[6469.55908203],[nan]
1540629000,[6470.44],[6468.97363281],[nan]
1540629060,[6469.91],[6470.17822266],[nan]
1540629120,[6469.56],[6469.68164062],[nan]
1540629180,[6471.26],[6469.35205078],[nan]
1540629240,[6470.87],[6470.94042969],[nan]
1540629300,[6470.58],[6470.57910156],[nan]
1540629360,[6471.25],[6470.30908203],[nan]
1540629420,[6473.58],[6470.93164062],[nan]
1540629480,[6473.09],[6473.05859375],[nan]
1540629540,[6472.87],[6472.61621094],[nan]
1540629600,[6472.46],[6472.41699219],[nan]
1540629660,[6472.25],[6472.04394531],[nan]
1540629720,[6476.41],[6471.8515625],[nan]
1540629780,[6476.71],[6475.55566406],[nan]
1540629840,[6477.28],[6475.81445312],[nan]
1540629900,[6475.22],[6476.30322266],[nan]
1540629960,[6475.04],[6474.51708984],[nan]
1540630020,[6475.29],[6474.35888672],[nan]
1540630080,[6476.81],[6474.57861328],[nan]
1540630140,[6466.16],[6475.90039062],[nan]
1540630200,[6465.48],[6466.09423828],[nan]
1540630260,[6463.8],[6465.43261719],[nan]
1540630320,[6464.09],[6463.78662109],[nan]
1540630380,[6463.3],[6464.07177734],[nan]
1540630440,[6463.16],[6463.29443359],[nan]
1540630500,[6463.15],[6463.15673828],[nan]
1540630560,[6463.05],[6463.14648438],[nan]
1540630620,[6462.44],[6463.04833984],[nan]
1540630680,[6463.25],[6462.44677734],[nan]
1540630740,[6464.64],[6463.24511719],[nan]
1540630800,[6463.25],[6464.61132812],[nan]
1540630860,[6462.48],[6463.24511719],[nan]
1540630920,[6462.34],[6462.48632812],[nan]
1540630980,[6462.28],[6462.34814453],[nan]
1540631040,[6461.97],[6462.2890625],[nan]
1540631100,[6463.97],[6461.98339844],[nan]
1540631160,[6463.11],[6463.95361328],[nan]
1540631220,[6463.13],[6463.10742188],[nan]
1540631280,[6462.89],[6463.12695312],[nan]
1540631340,[6462.53],[6462.89111328],[nan]
1540631400,[6465.1],[6462.53564453],[nan]
1540631460,[6460.14],[6465.06103516],[nan]
1540631520,[6459.84],[6460.17724609],[nan]
1540631580,[6459.86],[6459.88183594],[nan]
1540631640,[6459.61],[6459.90136719],[nan]
1540631700,[6460.15],[6459.65527344],[nan]
1540631760,[6463.43],[6460.1875],[nan]
1540631820,[6464.27],[6463.42236328],[nan]
1540631880,[6464.4],[6464.24853516],[nan]
1540631940,[6464.87],[6464.37548828],[nan]
1540632000,[6465.19],[6464.83642578],[nan]
1540632060,[6465.05],[6465.14892578],[nan]
1540632120,[6462.92],[6465.01269531],[nan]
1540632180,[6463.21],[6462.91992188],[nan]
1540632240,[6462.48],[6463.20605469],[nan]
1540632300,[6462.5],[6462.48632812],[nan]
1540632360,[6464.53],[6462.50585938],[nan]
1540632420,[6465.85],[6464.50292969],[nan]
1540632480,[6465.67],[6465.79296875],[nan]
1540632540,[6465.15],[6465.61767578],[nan]
1540632600,[6465.31],[6465.10986328],[nan]
1540632660,[6465.9],[6465.26611328],[nan]
1540632720,[6465.82],[6465.84130859],[nan]
1540632780,[6468.24],[6465.76318359],[nan]
1540632840,[6468.39],[6468.09863281],[nan]
1540632900,[6469.2],[6468.24169922],[nan]
1540632960,[6473.09],[6469.01171875],[nan]
1540633020,[6470.93],[6472.61621094],[nan]
1540633080,[6471.15],[6470.63476562],[nan]
1540633140,[6471.3],[6470.83886719],[nan]
1540633200,[6471.11],[6470.97753906],[nan]
1540633260,[6475.86],[6470.80175781],[nan]
1540633320,[6475.27],[6475.078125],[nan]
1540633380,[6475.73],[6474.56103516],[nan]
1540633440,[6465.54],[6474.96386719],[nan]
1540633500,[6466.37],[6465.49072266],[nan]
1540633560,[6466.51],[6466.29785156],[nan]
1540633620,[6465.58],[6466.43359375],[nan]
1540633680,[6465.55],[6465.52978516],[nan]
1540633740,[6468.11],[6465.50048828],[nan]
1540633800,[6470.19],[6467.97460938],[nan]
1540633860,[6470.13],[6469.94384766],[nan]
1540633920,[6470.05],[6469.88818359],[nan]
1540633980,[6470.04],[6469.81298828],[nan]
1540634040,[6472.3],[6469.80371094],[nan]
1540634100,[6471.04],[6471.89794922],[nan]
1540634160,[6470.82],[6470.73681641],[nan]
1540634220,[6472.35],[6470.53222656],[nan]
1540634280,[6467.33],[6471.94335938],[nan]
1540634340,[6465.33],[6467.22558594],[nan]
1540634400,[6462.79],[6465.28564453],[nan]
1540634460,[6462.87],[6462.79199219],[nan]
1540634520,[6462.87],[6462.87060547],[nan]
1540634580,[6461.37],[6462.87060547],[nan]
1540634640,[6461.73],[6461.390625],[nan]
1540634700,[6461.59],[6461.74609375],[nan]
1540634760,[6461.11],[6461.60791016],[nan]
1540634820,[6461.76],[6461.13427734],[nan]
1540634880,[6466.34],[6461.77587891],[nan]
1540634940,[6465.89],[6466.26904297],[nan]
1540635000,[6465.49],[6465.83154297],[nan]
1540635060,[6465.58],[6465.44189453],[nan]
1540635120,[6467.75],[6465.52978516],[nan]
1540635180,[6466.96],[6467.62939453],[nan]
1540635240,[6466.62],[6466.86865234],[nan]
1540635300,[6467.03],[6466.54003906],[nan]
1540635360,[6467.29],[6466.93652344],[nan]
1540635420,[6468.24],[6467.18701172],[nan]
1540635480,[6468.55],[6468.09863281],[nan]
1540635540,[6468.31],[6468.39453125],[nan]
1540635600,[6467.77],[6468.16552734],[nan]
1540635660,[6467.75],[6467.64892578],[nan]
1540635720,[6470.06],[6467.62939453],[nan]
1540635780,[6470.67],[6469.82226562],[nan]
1540635840,[6471.62],[6470.39257812],[nan]
1540635900,[6472.3],[6471.2734375],[nan]
1540635960,[6472.21],[6471.89794922],[nan]
1540636020,[6474.51],[6471.81542969],[nan]
1540636080,[6473.87],[6473.88964844],[nan]
1540636140,[6474.31],[6473.31835938],[nan]
1540636200,[6473.11],[6473.71191406],[nan]
1540636260,[6473.29],[6472.63427734],[nan]
1540636320,[6474.27],[6472.796875],[nan]
1540636380,[6472.75],[6473.67626953],[nan]
1540636440,[6472.66],[6472.30761719],[nan]
1540636500,[6473.02],[6472.22607422],[nan]
1540636560,[6473.15],[6472.55273438],[nan]
1540636620,[6473.17],[6472.67041016],[nan]
1540636680,[6471.05],[6472.68896484],[nan]
1540636740,[6462.27],[6470.74609375],[nan]
1540636800,[6462.38],[6462.27929688],[nan]
1540636860,[6461.81],[6462.38769531],[nan]
1540636920,[6463.06],[6461.82519531],[nan]
1540636980,[6463.33],[6463.05810547],[nan]
1540637040,[6463.68],[6463.32421875],[nan]
1540637100,[6463.56],[6463.66845703],[nan]
1540637160,[6461.58],[6463.55078125],[nan]
1540637220,[6461.69],[6461.59765625],[nan]
1540637280,[6457.81],[6461.70703125],[nan]
1540637340,[6458.45],[6457.89111328],[nan]
1540637400,[6457.35],[6458.51611328],[nan]
1540637460,[6457.58],[6457.44287109],[nan]
1540637520,[6457.38],[6457.66699219],[nan]
1540637580,[6456.56],[6457.47216797],[nan]
1540637640,[6456.99],[6456.67724609],[nan]
1540637700,[6457.65],[6457.09375],[nan]
1540637760,[6458.61],[6457.73535156],[nan]
1540637820,[6458.58],[6458.67285156],[nan]
1540637880,[6458.65],[6458.64404297],[nan]
1540637940,[6461.7],[6458.71240234],[nan]
1540638000,[6461.28],[6461.71630859],[nan]
1540638060,[6462.2],[6461.30175781],[nan]
1540638120,[6462.34],[6462.20996094],[nan]
1540638180,[6462.42],[6462.34814453],[nan]
1540638240,[6463.17],[6462.42724609],[nan]
1540638300,[6461.13],[6463.16650391],[nan]
1540638360,[6459.11],[6461.15429688],[nan]
1540638420,[6456.32],[6459.1640625],[nan]
1540638480,[6456.58],[6456.44628906],[nan]
1540638540,[6455.67],[6456.69726562],[nan]
1540638600,[6455.84],[6455.82177734],[nan]
1540638660,[6457.57],[6455.98486328],[nan]
1540638720,[6457.52],[6457.65673828],[nan]
1540638780,[6457.15],[6457.60839844],[nan]
1540638840,[6456.83],[6457.24853516],[nan]
1540638900,[6458.72],[6456.93847656],[nan]
1540638960,[6459.4],[6458.78125],[nan]
1540639020,[6463.36],[6459.44873047],[nan]
1540639080,[6463.12],[6463.35351562],[nan]
1540639140,[6463.04],[6463.11767578],[nan]
1540639200,[6461.64],[6463.03857422],[nan]
1540639260,[6459.91],[6461.65722656],[nan]
1540639320,[6459.85],[6459.95068359],[nan]
1540639380,[6459.87],[6459.89208984],[nan]
1540639440,[6460.34],[6459.91162109],[nan]
1540639500,[6462.18],[6460.37402344],[nan]
1540639560,[6461.47],[6462.19042969],[nan]
1540639620,[6461.28],[6461.48925781],[nan]
1540639680,[6461.5],[6461.30175781],[nan]
1540639740,[6462.06],[6461.51904297],[nan]
1540639800,[6462.36],[6462.07177734],[nan]
1540639860,[6461.62],[6462.36767578],[nan]
1540639920,[6461.52],[6461.63769531],[nan]
1540639980,[6457.67],[6461.5390625],[nan]
1540640040,[6460.39],[6457.75439453],[nan]
1540640100,[6459.51],[6460.42382812],[nan]
1540640160,[6458.99],[6459.55664062],[nan]
1540640220,[6456.83],[6459.04589844],[nan]
1540640280,[6456.81],[6456.93847656],[nan]
1540640340,[6456.29],[6456.91943359],[nan]
1540640400,[6456.61],[6456.41699219],[nan]
1540640460,[6456.43],[6456.72607422],[nan]
1540640520,[6456.77],[6456.55175781],[nan]
1540640580,[6457.28],[6456.88085938],[nan]
1540640640,[6457.18],[6457.37548828],[nan]
1540640700,[6456.59],[6457.27783203],[nan]
1540640760,[6455.16],[6456.70654297],[nan]
1540640820,[6452.4],[6455.33447266],[nan]
1540640880,[6457.53],[6452.75732422],[nan]
1540640940,[6457.16],[6457.61816406],[nan]
1540641000,[6457.55],[6457.25878906],[nan]
1540641060,[6459.43],[6457.63769531],[nan]
1540641120,[6459.4],[6459.47851562],[nan]
1540641180,[6460.42],[6459.44873047],[nan]
1540641240,[6460.44],[6460.453125],[nan]
1540641300,[6458.7],[6460.47314453],[nan]
1540641360,[6458.09],[6458.76123047],[nan]
1540641420,[6457.86],[6458.1640625],[nan]
1540641480,[6459.63],[6457.93994141],[nan]
1540641540,[6460.98],[6459.67480469],[nan]
1540641600,[6458.71],[6461.00585938],[nan]
1540641660,[6458.61],[6458.77099609],[nan]
1540641720,[6458.65],[6458.67285156],[nan]
1540641780,[6459.34],[6458.71240234],[nan]
1540641840,[6458.19],[6459.39013672],[nan]
1540641900,[6456.91],[6458.26220703],[nan]
1540641960,[6460.65],[6457.01611328],[nan]
1540642020,[6461.4],[6460.68017578],[nan]
1540642080,[6462.8],[6461.42041016],[nan]
1540642140,[6462.25],[6462.80175781],[nan]
1540642200,[6462.45],[6462.25927734],[nan]
1540642260,[6464.66],[6462.45654297],[nan]
1540642320,[6464.38],[6464.63085938],[nan]
1540642380,[6459.09],[6464.35595703],[nan]
1540642440,[6459.19],[6459.14404297],[nan]
1540642500,[6459.67],[6459.2421875],[nan]
1540642560,[6459.53],[6459.71435547],[nan]
1540642620,[6459.69],[6459.57666016],[nan]
1540642680,[6459.03],[6459.73388672],[nan]
1540642740,[6459.1],[6459.08496094],[nan]
1540642800,[6460.31],[6459.15380859],[nan]
1540642860,[6461.44],[6460.34521484],[nan]
1540642920,[6461.39],[6461.45947266],[nan]
1540642980,[6460.98],[6461.41064453],[nan]
1540643040,[6460.68],[6461.00585938],[nan]
1540643100,[6463.03],[6460.70996094],[nan]
1540643160,[6465.04],[6463.02832031],[nan]
1540643220,[6464.36],[6465.00244141],[nan]
1540643280,[6463.78],[6464.33642578],[nan]
1540643340,[6464.05],[6463.76708984],[nan]
1540643400,[6464.3],[6464.03222656],[nan]
1540643460,[6466.43],[6464.27783203],[nan]
1540643520,[6465.55],[6466.35644531],[nan]
1540643580,[6465.63],[6465.50048828],[nan]
1540643640,[6465.84],[6465.57861328],[nan]
1540643700,[6465.87],[6465.78271484],[nan]
1540643760,[6467.96],[6465.81201172],[nan]
1540643820,[6467.12],[6467.83105469],[nan]
1540643880,[6466.77],[6467.0234375],[nan]
1540643940,[6466.72],[6466.68505859],[nan]
1540644000,[6467.2],[6466.63671875],[nan]
1540644060,[6458.56],[6467.10009766],[nan]
1540644120,[6457.86],[6458.62451172],[nan]
1540644180,[6461.15],[6457.93994141],[nan]
1540644240,[6461.53],[6461.17382812],[nan]
1540644300,[6461.56],[6461.54882812],[nan]
1540644360,[6462.5],[6461.578125],[nan]
1540644420,[6462.7],[6462.50585938],[nan]
1540644480,[6462.52],[6462.70361328],[nan]
1540644540,[6462.82],[6462.52587891],[nan]
1540644600,[6462.49],[6462.82128906],[nan]
1540644660,[6463.52],[6462.49658203],[nan]
1540644720,[6464.17],[6463.51074219],[nan]
1540644780,[6465.54],[6464.14990234],[nan]
1540644840,[6465.52],[6465.49072266],[nan]
1540644900,[6462.24],[6465.47119141],[nan]
1540644960,[6462.15],[6462.24951172],[nan]
1540645020,[6462.17],[6462.16064453],[nan]
1540645080,[6461.44],[6462.18017578],[nan]
1540645140,[6461.43],[6461.45947266],[nan]
1540645200,[6463.47],[6461.45019531],[nan]
1540645260,[6461.99],[6463.46240234],[nan]
1540645320,[6462.74],[6462.00292969],[nan]
1540645380,[6461.78],[6462.74267578],[nan]
1540645440,[6463.59],[6461.79541016],[nan]
1540645500,[6462.65],[6463.58007812],[nan]
1540645560,[6462.5],[6462.65429688],[nan]
1540645620,[6462.44],[6462.50585938],[nan]
1540645680,[6461.95],[6462.44677734],[nan]
1540645740,[6461.99],[6461.96337891],[nan]
1540645800,[6464.65],[6462.00292969],[nan]
1540645860,[6464.98],[6464.62060547],[nan]
1540645920,[6466.95],[6464.94384766],[nan]
1540645980,[6466.07],[6466.859375],[nan]
1540646040,[6466.79],[6466.00683594],[nan]
1540646100,[6466.15],[6466.70458984],[nan]
1540646160,[6466.2],[6466.08398438],[nan]
1540646220,[6465.05],[6466.1328125],[nan]
1540646280,[6464.24],[6465.01269531],[nan]
1540646340,[6464.67],[6464.21875],[nan]
1540646400,[6464.73],[6464.64013672],[nan]
1540646460,[6464.98],[6464.69921875],[nan]
1540646520,[6465.25],[6464.94384766],[nan]
1540646580,[6463.75],[6465.20800781],[nan]
1540646640,[6462.95],[6463.73730469],[nan]
1540646700,[6463.89],[6462.94970703],[nan]
1540646760,[6463.76],[6463.875],[nan]
1540646820,[6460.46],[6463.74707031],[nan]
1540646880,[6463.14],[6460.49267578],[nan]
1540646940,[6462.68],[6463.13720703],[nan]
1540647000,[6462.86],[6462.68408203],[nan]
1540647060,[6462.58],[6462.86132812],[nan]
1540647120,[6460.96],[6462.58496094],[nan]
1540647180,[6460.31],[6460.98632812],[nan]
1540647240,[6460.71],[6460.34521484],[nan]
1540647300,[6460.15],[6460.73974609],[nan]
1540647360,[6460.47],[6460.1875],[nan]
1540647420,[6459.65],[6460.50292969],[nan]
1540647480,[6457.54],[6459.69482422],[nan]
1540647540,[6456.71],[6457.62792969],[nan]
1540647600,[6455.16],[6456.82275391],[nan]
1540647660,[6455.8],[6455.33447266],[nan]
1540647720,[6456.6],[6455.94628906],[nan]
1540647780,[6460.74],[6456.71630859],[nan]
1540647840,[6460.75],[6460.76904297],[nan]
1540647900,[6462.48],[6460.77880859],[nan]
1540647960,[6463.27],[6462.48632812],[nan]
1540648020,[6461.98],[6463.26513672],[nan]
1540648080,[6458.76],[6461.99267578],[nan]
1540648140,[6458.49],[6458.8203125],[nan]
1540648200,[6458.68],[6458.55566406],[nan]
1540648260,[6459.02],[6458.74169922],[nan]
1540648320,[6458.91],[6459.07568359],[nan]
1540648380,[6459.03],[6458.96728516],[nan]
1540648440,[6458.79],[6459.08496094],[nan]
1540648500,[6457.15],[6458.85009766],[nan]
1540648560,[6455.9],[6457.24853516],[nan]
1540648620,[6455.23],[6456.04199219],[nan]
1540648680,[6455.16],[6455.40136719],[nan]
1540648740,[6453.97],[6455.33447266],[nan]
1540648800,[6451.31],[6454.21044922],[nan]
1540648860,[6452.95],[6451.77050781],[nan]
1540648920,[6454.06],[6453.26220703],[nan]
1540648980,[6455.59],[6454.29541016],[nan]
1540649040,[6456.04],[6455.74511719],[nan]
1540649100,[6453.97],[6456.17675781],[nan]
1540649160,[6453.08],[6454.21044922],[nan]
1540649220,[6453.16],[6453.38232422],[nan]
1540649280,[6456.38],[6453.45654297],[nan]
1540649340,[6456.63],[6456.50390625],[nan]
1540649400,[6456.45],[6456.74511719],[nan]
1540649460,[6455.62],[6456.57177734],[nan]
1540649520,[6455.71],[6455.77392578],[nan]
1540649580,[6456.04],[6455.85986328],[nan]
1540649640,[6458.33],[6456.17675781],[nan]
1540649700,[6457.75],[6458.39941406],[nan]
1540649760,[6456.27],[6457.83251953],[nan]
1540649820,[6448.33],[6456.39794922],[nan]
1540649880,[6449.36],[6449.18701172],[nan]
1540649940,[6455.42],[6450.06005859],[nan]
1540650000,[6455.75],[6455.58300781],[nan]
1540650060,[6454.78],[6455.8984375],[nan]
1540650120,[6455.3],[6454.97412109],[nan]
1540650180,[6455.42],[6455.46826172],[nan]
1540650240,[6456.56],[6455.58300781],[nan]
1540650300,[6456.65],[6456.67724609],[nan]
1540650360,[6455.62],[6456.76464844],[nan]
1540650420,[6455.29],[6455.77392578],[nan]
1540650480,[6455.56],[6455.45849609],[nan]
1540650540,[6452.28],[6455.71630859],[nan]
1540650600,[6454.41],[6452.64746094],[nan]
1540650660,[6452.26],[6454.62451172],[nan]
1540650720,[6451.74],[6452.62939453],[nan]
1540650780,[6451.1],[6452.15771484],[nan]
1540650840,[6451.48],[6451.58349609],[nan]
1540650900,[6451.94],[6451.92333984],[nan]
1540650960,[6455.77],[6452.33837891],[nan]
1540651020,[6455.05],[6455.91748047],[nan]
1540651080,[6454.7],[6455.23046875],[nan]
1540651140,[6455.04],[6454.8984375],[nan]
1540651200,[6455.09],[6455.22070312],[nan]
1540651260,[6456.15],[6455.26855469],[nan]
1540651320,[6455.98],[6456.28222656],[nan]
1540651380,[6455.81],[6456.11865234],[nan]
1540651440,[6457.63],[6455.95556641],[nan]
1540651500,[6454.32],[6457.71582031],[nan]
1540651560,[6454.91],[6454.53955078],[nan]
1540651620,[6453.62],[6455.09765625],[nan]
1540651680,[6449.56],[6453.88378906],[nan]
1540651740,[6448.85],[6450.23193359],[nan]
1540651800,[6448.84],[6449.625],[nan]
1540651860,[6448.33],[6449.61621094],[nan]
1540651920,[6450.54],[6449.18701172],[nan]
1540651980,[6451.19],[6451.08642578],[nan]
1540652040,[6454.71],[6451.66308594],[nan]
1540652100,[6454.83],[6454.90771484],[nan]
1540652160,[6455.25],[6455.02099609],[nan]
1540652220,[6454.11],[6455.42041016],[nan]
1540652280,[6454.45],[6454.34179688],[nan]
1540652340,[6454.97],[6454.66210938],[nan]
1540652400,[6458.72],[6455.15429688],[nan]
1540652460,[6461.24],[6458.78125],[nan]
1540652520,[6460.31],[6461.26269531],[nan]
1540652580,[6461.18],[6460.34521484],[nan]
1540652640,[6461.17],[6461.20361328],[nan]
1540652700,[6461.52],[6461.19335938],[nan]
1540652760,[6461.47],[6461.5390625],[nan]
1540652820,[6460.23],[6461.48925781],[nan]
1540652880,[6460.19],[6460.26611328],[nan]
1540652940,[6458.68],[6460.2265625],[nan]
1540653000,[6460.39],[6458.74169922],[nan]
1540653060,[6460.67],[6460.42382812],[nan]
1540653120,[6460.91],[6460.69970703],[nan]
1540653180,[6460.61],[6460.93652344],[nan]
1540653240,[6457.92],[6460.640625],[nan]
1540653300,[6459.92],[6457.99853516],[nan]
1540653360,[6459.73],[6459.9609375],[nan]
1540653420,[6460.43],[6459.7734375],[nan]
1540653480,[6461.84],[6460.46337891],[nan]
1540653540,[6461.72],[6461.85449219],[nan]
1540653600,[6460.93],[6461.73632812],[nan]
1540653660,[6461.25],[6460.95654297],[nan]
1540653720,[6461.94],[6461.27246094],[nan]
1540653780,[6461.51],[6461.95361328],[nan]
1540653840,[6460.47],[6461.52929688],[nan]
1540653900,[6460.2],[6460.50292969],[nan]
1540653960,[6459.42],[6460.23681641],[nan]
1540654020,[6458.58],[6459.46826172],[nan]
1540654080,[6461.1],[6458.64404297],[nan]
1540654140,[6461.63],[6461.12451172],[nan]
1540654200,[6461.17],[6461.64746094],[nan]
1540654260,[6461.16],[6461.19335938],[nan]
1540654320,[6460.44],[6461.18310547],[nan]
1540654380,[6453.25],[6460.47314453],[nan]
1540654440,[6452.94],[6453.53955078],[nan]
1540654500,[6451.54],[6453.25341797],[nan]
1540654560,[6452.14],[6451.97705078],[nan]
1540654620,[6451.38],[6452.52001953],[nan]
1540654680,[6451.17],[6451.83398438],[nan]
1540654740,[6451.18],[6451.64599609],[nan]
1540654800,[6449.82],[6451.65478516],[nan]
1540654860,[6450.13],[6450.45654297],[nan]
1540654920,[6449.44],[6450.7265625],[nan]
1540654980,[6446.74],[6450.12841797],[nan]
1540655040,[6446.85],[6447.88427734],[nan]
1540655100,[6449.72],[6447.97265625],[nan]
1540655160,[6448.55],[6450.37011719],[nan]
1540655220,[6449.32],[6449.37109375],[nan]
1540655280,[6448.67],[6450.02539062],[nan]
1540655340,[6447.37],[6449.47216797],[nan]
1540655400,[6449.26],[6448.39355469],[nan]
1540655460,[6451.33],[6449.97412109],[nan]
1540655520,[6452.82],[6451.78857422],[nan]
1540655580,[6454.29],[6453.14257812],[nan]
1540655640,[6453.86],[6454.51123047],[nan]
1540655700,[6453.77],[6454.10791016],[nan]
1540655760,[6454.37],[6454.02392578],[nan]
1540655820,[6454.28],[6454.58642578],[nan]
1540655880,[6454.2],[6454.50195312],[nan]
1540655940,[6455.22],[6454.42675781],[nan]
1540656000,[6455.9],[6455.39208984],[nan]
1540656060,[6456.32],[6456.04199219],[nan]
1540656120,[6456.38],[6456.44628906],[nan]
1540656180,[6449.99],[6456.50390625],[nan]
1540656240,[6449.43],[6450.60498047],[nan]
1540656300,[6449.02],[6450.11962891],[nan]
1540656360,[6446.97],[6449.76953125],[nan]
1540656420,[6447.96],[6448.06933594],[nan]
1540656480,[6447.99],[6448.87890625],[nan]
1540656540,[6448.91],[6448.90380859],[nan]
1540656600,[6448.63],[6449.67578125],[nan]
1540656660,[6447.74],[6449.43896484],[nan]
1540656720,[6449.91],[6448.69677734],[nan]
1540656780,[6449.69],[6450.53515625],[nan]
1540656840,[6449.29],[6450.34423828],[nan]
1540656900,[6449.87],[6449.99951172],[nan]
1540656960,[6449.27],[6450.5],[nan]
1540657020,[6449.9],[6449.98291016],[nan]
1540657080,[6449.25],[6450.52636719],[nan]
1540657140,[6449.33],[6449.96582031],[nan]
1540657200,[6452.41],[6450.03417969],[nan]
1540657260,[6452.8],[6452.76611328],[nan]
1540657320,[6453.3],[6453.12402344],[nan]
1540657380,[6453.32],[6453.58642578],[nan]
1540657440,[6453.32],[6453.60498047],[nan]
1540657500,[6451.83],[6453.60498047],[nan]
1540657560,[6452.13],[6452.23876953],[nan]
1540657620,[6452.19],[6452.51074219],[nan]
1540657680,[6452.96],[6452.56542969],[nan]
1540657740,[6451.98],[6453.27148438],[nan]
1540657800,[6452.24],[6452.375],[nan]
1540657860,[6452.56],[6452.61083984],[nan]
1540657920,[6453.05],[6452.90380859],[nan]
1540657980,[6453.13],[6453.35449219],[nan]
